64601294,Rua São João,,São José,6952,17
64601297,Rua Vital Brasil,,São José,6952,17
64601300,Rua Santa Rosa,,São José,6952,17
64601303,Travessa Petrônio Portela,,São José,6952,17
64601306,Rua José Carlos Pereira,- lado ímpar,São José,6952,17
64601310,Rua José Carlos Pereira,- lado par,Bomba,6952,17
64601313,Rua São Cristóvão,,Bomba,6952,17
64601316,Rua Tiradentes,,Bomba,6952,17
64601319,Rua Dom Avelar,,Bomba,6952,17
64601322,Travessa São Vicente,- lado ímpar,Bomba,6952,17
64601325,Rua Frei Ibiapina,,Bomba,6952,17
64601328,Rua Landri Sales,,Bomba,6952,17
64601331,Rua Hercílio Rocha,,Bomba,6952,17
64601337,Rua Fontes Ibiapina,,Bomba,6952,17
64601340,Rua Armínio Rocha,,Bomba,6952,17
64601343,Rua São Benedito,,Bomba,6952,17
64601346,Rua Coronel Raimundo Macedo,,Bomba,6952,17
64601349,Rua do Cruzeiro,,Bomba,6952,17
64601352,Rua Coronel Joaquim Balduíno,,Bomba,6952,17
64601355,Praça João Leopoldo,,Bomba,6952,17
64601358,Praça Coração de Jesus,,Bomba,6952,17
64601361,Rua Estrada de Santos,,Bomba,6952,17
64601364,Rua Vicente Baldoíno,,Bomba,6952,17
64601367,Rua Professora Marieta Nunes,- lado ímpar,Bomba,6952,17
64601370,Rua São Vicente,- lado ímpar,Bomba,6952,17
64601373,Rua Santa Luzia,,Bomba,6952,17
64601376,Rua Santo Inácio,,Bomba,6952,17
64601379,Travessa Paulo Ferreira,,Bomba,6952,17
64601382,Avenida Deputado Raimundo de Sá Urtiga,- lado ímpar,Bomba,6952,17
64601385,Avenida Deputado Raimundo de Sá Urtiga,- lado par,Bomba,6952,17
64601388,Rua João Paulo II,,Bomba,6952,17
64601391,Praça Doutor Antenor Neiva,,Bomba,6952,17
64601394,Rua Coronel Luis Nunes,,Bomba,6952,17
64601397,Rua Dom Expedito Lopes,,Bomba,6952,17
64601400,Rua Araújo Moura,,Bomba,6952,17
64601403,Rua Projetada 335,,Bomba,6952,17
64601406,Rua Dom Severino,,Bomba,6952,17
64601409,Rua Cloves Avelino de Sousa,,Bomba,6952,17
64601412,Rua Marcelino Mendes da Silva,,Bomba,6952,17
64601415,Rua Projetada 06,,Bomba,6952,17
64601418,Rua Adalto Holanda,,Bomba,6952,17
64601421,Rua José Antonio Veloso,,Bomba,6952,17
64601424,Rua Osildo Albano,,Bomba,6952,17
64601427,Rua Paulo de Tarso,,Bomba,6952,17
64601430,Rua Pascoal Santos,,Bomba,6952,17
64601530,Rua Dom Severino,- lado ímpar,Morada do Sol,6952,17
64601533,Avenida Deputada Francisca Trindade,,Morada do Sol,6952,17
64601536,Travessa Lindo Johnson Alves Carneiro,,Morada do Sol,6952,17
64601539,Rua Lindo Johnson Alves Carneiro,,Morada do Sol,6952,17
64601542,Rua Luis Marcos da Costa,,Morada do Sol,6952,17
64601545,Rua Projetada 299,,Morada do Sol,6952,17
64601548,Rua Projetada 289,,Morada do Sol,6952,17
64601551,Rua Projetada 305,,Morada do Sol,6952,17
64601554,Rua Francisca Maria de Moura,,Morada do Sol,6952,17
64601557,Rua João de Deus Filho,,Morada do Sol,6952,17
64601560,Rua Cassimiro Martins,,Morada do Sol,6952,17
64601563,Rua Eliseu Nunes,,Morada do Sol,6952,17
64601566,Rua Jubilino Nicolau de Sousa,,Morada do Sol,6952,17
64601569,Rua Raimundo Paulino da Silva,,Morada do Sol,6952,17
64601572,Rua Bom Jesus,,Morada do Sol,6952,17
64601575,Rua Vereador Francisco Antonio da Luz,,Morada do Sol,6952,17
64601578,Rua Gilvani Borges Leal Gomes,,Morada do Sol,6952,17
64601581,Rua Santa Helena,,Morada do Sol,6952,17
64601584,Rua Socorro Veloso,,Morada do Sol,6952,17
64601587,Rua Manoel Vieira da Silva,,Morada do Sol,6952,17
64601590,Rua Jerusalém,,Morada do Sol,6952,17
64601593,Rua Cristo Rei,,Morada do Sol,6952,17
64601596,Rua Agostinho José Pereira,,Morada do Sol,6952,17
64601600,Loteamento Morada do Sol,,Morada do Sol,6952,17
64602000,Rodovia BR-316,- lado ímpar,Altamira,6952,17
64602990,BR-316 lado ímpar - Altamira,,,6952,17
64602991,BR-316 Km 303 - lado ímpar - Altamira,,,6952,17
64603000,Rodovia BR-316,- lado par,Belo Norte,6952,17
64603005,Rua XII,,Belo Norte,6952,17
64603010,Rua Ananias Vicente de Lima,,Belo Norte,6952,17
64603015,Rua Elizeu de Moura Rêgo,,Belo Norte,6952,17
64603020,Rua Manoel Casimiro Leal,,Belo Norte,6952,17
64603025,Rua Deusdedite Sales Rocha,,Belo Norte,6952,17
64603030,Avenida Frei Damião,,Belo Norte,6952,17
64603035,Rua VII,,Belo Norte,6952,17
64603040,Rua V,,Belo Norte,6952,17
64603045,Rua VI,,Belo Norte,6952,17
64603050,Rua IV,,Belo Norte,6952,17
64603055,Rua Sinhazinha Nunes,,Belo Norte,6952,17
64603060,Rua II,,Belo Norte,6952,17
64603065,Rua I,,Belo Norte,6952,17
64603070,Rua Projetada 13,,Belo Norte,6952,17
64603075,Rua Nilza Azevedo Pereira,,Belo Norte,6952,17
64603080,Rua Doutor Borges,,Belo Norte,6952,17
64603085,Rua Anísia Maria de Lima,,Belo Norte,6952,17
64603090,Rua João Borges Leal,,Belo Norte,6952,17
64603095,Rua XVII,,Belo Norte,6952,17
64603100,Rua Doutor José Nunes,,Belo Norte,6952,17
64603105,Rua XIX,,Belo Norte,6952,17
64603110,Rua XX,,Belo Norte,6952,17
64603115,Rua Vereador José de Nêgo,,Belo Norte,6952,17
64603120,Rua Professor Barros Araújo,,Belo Norte,6952,17
64603125,Rua XXIII,,Belo Norte,6952,17
64603130,Rua Cecília de Sousa Neri,,Belo Norte,6952,17
64603135,Rua XXV,,Belo Norte,6952,17
64603140,Rua XXXIII,,Belo Norte,6952,17
64603145,Rua Belo Horizonte,,Belo Norte,6952,17
64603150,Rua XXVII,,Belo Norte,6952,17
64603155,Rua Martinho Alves de Sousa,,Belo Norte,6952,17
64603160,Rua XXIX,,Belo Norte,6952,17
64603165,Rua XXX,,Belo Norte,6952,17
64603170,Rua Joaquim Barbosa da Silva,,Belo Norte,6952,17
64603175,Rua XXXII,,Belo Norte,6952,17
64604000,Rua Passarela,,Ipueiras,6952,17
64604010,Avenida Beira Rio,,Ipueiras,6952,17
64604020,Rua José Matias da Silva,,Ipueiras,6952,17
64604030,Rua Projetada 56,,Ipueiras,6952,17
64604040,Rua Professor Eliomar da Luz Moura,,Ipueiras,6952,17
64604050,Rua Antonio Amâncio da Silva,,Ipueiras,6952,17
64604060,Travessa Josino Araújo,,Ipueiras,6952,17
64604070,Rua Francisco de Araújo Moura,,Ipueiras,6952,17
64604080,Rua Domingos da Rocha Soares,,Ipueiras,6952,17
64604090,Avenida Anísio da Luz,,Ipueiras,6952,17
64604100,Rua Coronel Luis Nunes,,Ipueiras,6952,17
64604110,Rua Maria de Sousa Moura,,Ipueiras,6952,17
64604120,Rua Araújo Moura,,Ipueiras,6952,17
64604130,Rua Adalto Josino de Araújo,,Ipueiras,6952,17
64604140,Rua Projetada 335,,Ipueiras,6952,17
64604142,Rua Edilberto Araújo,,Ipueiras,6952,17
64604144,Rua Fernando Wilson Araújo Monteiro,,Ipueiras,6952,17
64604150,Unidade Quinze de Agosto,,Ipueiras,6952,17
64604160,Rua da Amizade,,Ipueiras,6952,17
64604170,Rua Cloves Avelino de Sousa,,Ipueiras,6952,17
64604175,Rua Professor Minoel Moreira Silva,,Ipueiras,6952,17
64604180,Rua Manoel Batista de Sousa,,Ipueiras,6952,17
64604190,Conjunto Belo Horizonte,,Ipueiras,6952,17
64604200,Rua Novo Horizonte,,Ipueiras,6952,17
64604210,Rua Antônio Felipe da Luz,,Ipueiras,6952,17
64604220,Travessa João Paulo II,,Ipueiras,6952,17
64604230,Rua Professora Marieta Nunes,- lado par,Ipueiras,6952,17
64604240,Alameda dos Pássaros,,Ipueiras,6952,17
64604250,Rua Projetada 129,,Ipueiras,6952,17
64604260,Rua Felipe Areolino de Araújo,,Ipueiras,6952,17
64604270,Rua Ducarmo Nunes,,Ipueiras,6952,17
64604280,Rua Projetada 202,,Ipueiras,6952,17
64604290,Rua Maria Alvina,,Ipueiras,6952,17
64604300,Rua Projetada 49,,Ipueiras,6952,17
64604310,Rua Projetada 50,,Ipueiras,6952,17
64604320,Rua Beira Rio,,Ipueiras,6952,17
64604327,Rua Alto da Boa Vista,,Ipueiras,6952,17
64604330,Rua Agnaldo Marciano Veloso,,Ipueiras,6952,17
64604340,Rua Antonio Carvalho,,Ipueiras,6952,17
64604350,Rua José Martins da Luz,,Ipueiras,6952,17
64604360,Travessa Manoel Araújo,,Ipueiras,6952,17
64604370,Rua Josino Araújo,,Ipueiras,6952,17
64604380,Avenida Capitão Felipe Araújo Rocha,,Ipueiras,6952,17
64604390,Rua João Martins da Luz,,Ipueiras,6952,17
64604400,Rua Francisco José de Araújo,,Ipueiras,6952,17
64604410,Rua Hermínia Moura,,Ipueiras,6952,17
64604420,Rua Nossa Senhora Aparecida,(Morro da Macambira),Ipueiras,6952,17
64604430,Rua Santa Helena,,Ipueiras,6952,17
64604440,Rua da Paz,,Ipueiras,6952,17
64604450,Rua Projetada 212,,Ipueiras,6952,17
64604460,Rua Cláudio Antonio da Luz,,Ipueiras,6952,17
64604470,Rua Juscelino Araújo,,Ipueiras,6952,17
64604480,Travessa Beira Rio,,Ipueiras,6952,17
64604490,Rua Antonio Jacob da Luz,,Ipueiras,6952,17
64604500,Rua Joaquina Mendes,,Ipueiras,6952,17
64604510,Rua Joaquim Olegário,,Ipueiras,6952,17
64604520,Rua Antonio Egídio,,Ipueiras,6952,17
64604530,Travessa Antonio Egídio,,Ipueiras,6952,17
64604540,Avenida Joaquim Evêncio,,Ipueiras,6952,17
64604550,Rua Egídio Francisco da Luz,,Ipueiras,6952,17
64604560,Vila Simão,,Ipueiras,6952,17
64604570,Rua João Francisco da Luz,,Ipueiras,6952,17
64604580,Rua Antonio Claro da Luz,,Ipueiras,6952,17
64604590,Rua Pedro Reinério da Luz,,Ipueiras,6952,17
64604600,Travessa Manoel Pedro da Luz,,Ipueiras,6952,17
64604610,Rua João Claro,,Ipueiras,6952,17
64604620,Rua Manoel Pedro Almondes,,Ipueiras,6952,17
64604990,Av Cap Felipe Araujo Rocha,,,6952,17
64605000,Rua Vicente Galdino,,Pedrinhas,6952,17
64605005,Rua Projetada 19,,Pedrinhas,6952,17
64605010,Rua Ulisses Rocha,,Pedrinhas,6952,17
64605015,Rua Olímpio Rodrigues,,Pedrinhas,6952,17
64605020,Rua Justino Macedo,,Pedrinhas,6952,17
64605025,Travessa São José,,Pedrinhas,6952,17
64605030,Rua José Gabriel,,Pedrinhas,6952,17
64605035,Travessa Jorge Leopoldo,,Pedrinhas,6952,17
64605040,Beco Jorge Leopoldo,,Pedrinhas,6952,17
64605045,Rua Adalgisa Francisca de Brito,- lado ímpar,Pedrinhas,6952,17
64605050,Rua Projetada 163,,Pedrinhas,6952,17
64605055,Rua Ursulino Cândido,,Pedrinhas,6952,17
64605060,Rua Jorge Leopoldo,,Pedrinhas,6952,17
64605065,Rua General Licínio,,Pedrinhas,6952,17
64605070,Rua São José,,Pedrinhas,6952,17
64605075,Rua Santa Rosa,,Pedrinhas,6952,17
64605080,Quadra 01,(Conj Picos II),Pedrinhas,6952,17
64605085,Quadra 02,(Conj Picos II),Pedrinhas,6952,17
64605095,Quadra 04,(Conj Picos II),Pedrinhas,6952,17
64605100,Quadra 05,(Conj Picos II),Pedrinhas,6952,17
64605105,Quadra 06,(Conj Picos II),Pedrinhas,6952,17
64605110,Quadra 07,(Conj Picos II),Pedrinhas,6952,17
64605115,Quadra 08,(Conj Picos II),Pedrinhas,6952,17
64605120,Rua Gerson Guimarães,,Pedrinhas,6952,17
64605125,Rua José Batinga de Sousa,,Pedrinhas,6952,17
64605130,Rua Luis de Sousa Aragão,,Pedrinhas,6952,17
64605135,Rua São Francisco,,Pedrinhas,6952,17
64605140,Rua Projetada 177,,Pedrinhas,6952,17
64605145,Conjunto Sambaíba,,Pedrinhas,6952,17
64605150,Rua José de Sousa Moura,,Pedrinhas,6952,17
64605400,Rua Simão Sirineu Sousa Lima,,Parque Industrial,6952,17
64605405,Rua Projetada 244,,Parque Industrial,6952,17
64605410,Rua Projetada 243,,Parque Industrial,6952,17
64605415,Rua Projetada 242,,Parque Industrial,6952,17
64605420,Rua Projetada 100,,Parque Industrial,6952,17
64605425,Rua Projetada 245,,Parque Industrial,6952,17
64605430,Rua Emídio Vieira da Silva,,Parque Industrial,6952,17
64605435,Rua Cinco,,Parque Industrial,6952,17
64605440,Rua do Distrito,,Parque Industrial,6952,17
64605445,Quadra 01,(Conj Waldemar M Santos),Parque Industrial,6952,17
64605450,Quadra 02,(Conj Waldemar M Santos),Parque Industrial,6952,17
64605455,Quadra 03,(Conj Waldemar M Santos),Parque Industrial,6952,17
64605460,Quadra 04,(Conj Waldemar M Santos),Parque Industrial,6952,17
64605465,Quadra 05,(Conj Waldemar M Santos),Parque Industrial,6952,17
64605470,Quadra 06,(Conj Waldemar M Santos),Parque Industrial,6952,17
64605475,Quadra 07,(Conj Waldemar M Santos),Parque Industrial,6952,17
64605480,Quadra 08,(Conj Waldemar M Santos),Parque Industrial,6952,17
64605485,Quadra 09,(Conj Waldemar M Santos),Parque Industrial,6952,17
64605490,Quadra 10,(Conj Waldemar M Santos),Parque Industrial,6952,17
64605495,Rua Projetada 241,,Parque Industrial,6952,17
64606000,Avenida Senador Helvídio Nunes,- lado ímpar,Jardim Natal,6952,17
64606010,Rua Capitão José Brito Freire,,Jardim Natal,6952,17
64606020,Rua Carlos Alberto Pereira,,Jardim Natal,6952,17
64606030,Rua Tenente Domerval Alves Moreno,,Jardim Natal,6952,17
64606040,Rua Major Dirceu Batista de Sousa,,Jardim Natal,6952,17
64606050,Rua José de Moura Monteiro,,Jardim Natal,6952,17
64606060,Ramal Coronel Raimundo Alberto de Sousa Borges,,Jardim Natal,6952,17
64606070,Rua Dinorah Nunes Medeiros,,Jardim Natal,6952,17
64606080,Rua Benvinda Nunes,,Jardim Natal,6952,17
64606090,Rua Laurindo Rodrigues Neto,,Jardim Natal,6952,17
64606100,Rua Projetada 102,,Jardim Natal,6952,17
64606110,Rua Projetada 101,,Jardim Natal,6952,17
64606120,Rua José Batinga de Sousa,- lado par,Jardim Natal,6952,17
64606140,Rua Coronel Joaquim Monteiro de Carvalho,,Jardim Natal,6952,17
64606150,Avenida Major Pedro Rodrigues de Sousa Martins,,Jardim Natal,6952,17
64606240,Avenida Senador Helvídio Nunes,- lado ímpar,Paraibinha,6952,17
64606245,Avenida Senador Helvídio Nunes,- lado par,Paraibinha,6952,17
64606250,Rua Projetada 222,,Paraibinha,6952,17
64606255,Rua das Palmeiras,,Paraibinha,6952,17
64606260,Rua Presidente Kennedy,,Paraibinha,6952,17
64606265,Rua Custódio Mendes de Sá,,Paraibinha,6952,17
64606270,Rua Padre Cícero,,Paraibinha,6952,17
64606275,Rua do Conjunto,,Paraibinha,6952,17
64606280,Rua Joaquim Evangelista,,Paraibinha,6952,17
64606285,Rua Costa e Silva,,Paraibinha,6952,17
64606290,Rua Mariano Costa,,Paraibinha,6952,17
64606295,Rua Marcos Antonio Saraiva Varão,,Paraibinha,6952,17
64606300,Rua Manoel Silva,,Paraibinha,6952,17
64606305,Rua Antonio Joaquim da Costa,,Paraibinha,6952,17
64606310,Quadra 01,(Conj Petrônio Portela),Paraibinha,6952,17
64606315,Quadra 02,(Conj Petrônio Portela),Paraibinha,6952,17
64606320,Quadra 03,(Conj Petrônio Portela),Paraibinha,6952,17
64606325,Quadra 04,(Conj Petrônio Portela),Paraibinha,6952,17
64606330,Quadra 05,(Conj Petrônio Portela),Paraibinha,6952,17
64606335,Quadra 06,(Conj Petrônio Portela),Paraibinha,6952,17
64606340,Quadra 07,(Conj Petrônio Portela),Paraibinha,6952,17
64606345,Quadra 08,(Conj Petrônio Portela),Paraibinha,6952,17
64606350,Quadra 09,(Conj Petrônio Portela),Paraibinha,6952,17
64606355,Quadra 10,(Conj Petrônio Portela),Paraibinha,6952,17
64606360,Quadra 11,(Conj Petrônio Portela),Paraibinha,6952,17
64606365,Quadra 12,(Conj Petrônio Portela),Paraibinha,6952,17
64606370,Rua São João Batista,,Paraibinha,6952,17
64606375,Rua Torquato Neto,,Paraibinha,6952,17
64606380,Rua Projetada 183,,Paraibinha,6952,17
64606385,Rua Francisco Ferreira Pimentel,,Paraibinha,6952,17
64606390,Rua Joaquim Cesário,,Paraibinha,6952,17
64606395,Rua Maurílio Gomes Ibiapina,,Paraibinha,6952,17
64606400,Rua Joaquim Pedro Gonçalves,,Paraibinha,6952,17
64606405,Avenida Doroteu Neres,,Paraibinha,6952,17
64606410,Avenida Piauí,- lado ímpar,Paraibinha,6952,17
64606415,Rua Presidente Epitácio Pessoa,,Paraibinha,6952,17
64606420,Quadra 01,(Conj São João),Paraibinha,6952,17
64606425,Quadra 02,(Conj São João),Paraibinha,6952,17
64606430,Quadra 03,(Conj São João),Paraibinha,6952,17
64606435,Quadra 04,(Conj São João),Paraibinha,6952,17
64606440,Rua Maranhão,,Paraibinha,6952,17
64606445,Rua Antônio Benedito,,Paraibinha,6952,17
64606450,Rua Janduí Carneiro,,Paraibinha,6952,17
64606455,Rua Projetada 197,,Paraibinha,6952,17
64606460,Rua Mariano Nicolau,,Paraibinha,6952,17
64606465,Rua Simão Claro,,Paraibinha,6952,17
64606470,Rua Marquês de Olinda,,Paraibinha,6952,17
64606475,Rua Cândido Nobre,,Paraibinha,6952,17
64606480,Rua Sabedoria e Luz,,Paraibinha,6952,17
64606485,Rua São Judas Tadeu,,Paraibinha,6952,17
64606490,Rua Projetada 199,,Paraibinha,6952,17
64607000,Avenida Tininha de Sá Urtiga,,Boa Sorte,6952,17
64607005,Rua do Conceito,,Boa Sorte,6952,17
64607010,Rua Boa Sorte,,Boa Sorte,6952,17
64607015,Rua Marcos Parente,,Boa Sorte,6952,17
64607020,Travessa José Armínio Fialho,,Boa Sorte,6952,17
64607025,Rua Eudóxia Dantas,,Boa Sorte,6952,17
64607030,Rua Francisco Dantas,,Boa Sorte,6952,17
64607035,Travessa Afonso Aureliano Ferreira,,Boa Sorte,6952,17
64607040,Rua Afonso Aureliano Ferreira,,Boa Sorte,6952,17
64607045,Rua Filomeno Portela Richard,,Boa Sorte,6952,17
64607050,Rua Ricardo Cassiano Dantas,,Boa Sorte,6952,17
64607055,Rua Primeiro de Maio,,Boa Sorte,6952,17
64607060,Rua Pascoal Gomes,,Boa Sorte,6952,17
64607065,Travessa Piau,,Boa Sorte,6952,17
64607070,Rua Antônio Fontes de Aguiar,,Boa Sorte,6952,17
64607073,Rua Torquato Neto,,Boa Sorte,6952,17
64607075,Rua José Arimatéia,,Boa Sorte,6952,17
64607077,Rua Doutora Zilda Arns,,Boa Sorte,6952,17
64607080,Conjunto Sá Urtiga,,Boa Sorte,6952,17
64607085,Avenida Senador Helvídio Nunes,- lado ímpar,Boa Sorte,6952,17
64607087,Rua José de Arimatéia Rocha,,Boa Sorte,6952,17
64607090,Avenida Senador Helvídio Nunes,- lado par,Boa Sorte,6952,17
64607095,Travessa José Marinheiro,,Boa Sorte,6952,17
64607100,Travessa Brasil,,Boa Sorte,6952,17
64607160,Avenida Senador Helvídio Nunes,- lado ímpar,Catavento,6952,17
64607165,Avenida Senador Helvídio Nunes,- lado par,Catavento,6952,17
64607170,Loteamento Parque Catavento,,Catavento,6952,17
64607175,Rua Maria Martins Neiva,,Catavento,6952,17
64607180,Rua Ana Isabel da Conceição,,Catavento,6952,17
64607185,Rua Projetada 02,,Catavento,6952,17
64607190,Rua Antonio Joaquim da Luz,,Catavento,6952,17
64607195,Loteamento Nossa Senhora dos Remédios,,Catavento,6952,17
64607200,Rua Anísio Balduíno,,Catavento,6952,17
64607205,Rua Manoel de Sousa Santos,,Catavento,6952,17
64607210,Rua Ricardino Neiva,- lado ímpar,Catavento,6952,17
64607215,Rua Raimundo Castro Neiva,,Catavento,6952,17
64607220,Rua Antonio Tibúrcio,,Catavento,6952,17
64607225,Rua Projetada 148,,Catavento,6952,17
64607230,Rua Lourival Ramos,,Catavento,6952,17
64607235,Travessa Jorge Leopoldo,,Catavento,6952,17
64607240,Rua Joaquim Jovino,,Catavento,6952,17
64607245,Travessa Joaquim Jovino,,Catavento,6952,17
64607250,Travessa Luis Ramos,,Catavento,6952,17
64607255,Rua Projetada 06,,Catavento,6952,17
64607260,Rua Projetada 60,,Catavento,6952,17
64607265,Rua Projetada 04,,Catavento,6952,17
64607270,Rua Jardim Paris,,Catavento,6952,17
64607275,Rua Francisco Pereira,,Catavento,6952,17
64607280,Rua Jardim da Infância,,Catavento,6952,17
64607285,Rua Nossa Senhora Aparecida,,Catavento,6952,17
64607290,Rua São Cristóvão,,Catavento,6952,17
64607295,Rua Francisco João dos Santos,,Catavento,6952,17
64607305,Rua José Antonio da Luz,,Catavento,6952,17
64607310,Rua João de Moura Fé,,Catavento,6952,17
64607315,Rua José Joaquim da Luz,,Catavento,6952,17
64607320,Travessa Elias Jeremias de Barros,,Catavento,6952,17
64607450,Rua Ricardino Neiva,- lado par,DNER,6952,17
64607455,Rua Antonio Carvalho,,DNER,6952,17
64607460,Rua João Pessoa,,DNER,6952,17
64607465,Rua João Custódio,,DNER,6952,17
64607470,Rua Professor Porfírio Bispo de Sousa,,DNER,6952,17
64607475,Rua João Romão de Moura,,DNER,6952,17
64607480,Travessa Luis Pires,,DNER,6952,17
64607485,Rua Projetada 68,,DNER,6952,17
64607490,Rua Joana Francisca de Sousa,- lado par,DNER,6952,17
64607495,Rua Joaquim Jovino,,DNER,6952,17
64607500,Rua Antonio Amâncio da Silva,,DNER,6952,17
64607505,Rua José Vicente,,DNER,6952,17
64607510,Rua Maria Martins Neiva,,DNER,6952,17
64607515,Avenida Senador Helvídio Nunes,- lado ímpar,DNER,6952,17
64607520,Avenida Senador Helvídio Nunes,- lado par,DNER,6952,17
64607525,Travessa Santo Antonio,,DNER,6952,17
64607530,Rua Projetada 153,,DNER,6952,17
64607535,Rua Projetada 154,,DNER,6952,17
64607540,Rua das Oliveiras,,DNER,6952,17
64607545,Rua João de Deus Carvalho,,DNER,6952,17
64607550,Rua Juarez Duarte de Carvalho,,DNER,6952,17
64607555,Rua Projetada 64,,DNER,6952,17
64607560,Rua Santa Isabel,,DNER,6952,17
64607565,Rua Josefa Maria de Jesus,,DNER,6952,17
64607570,Rua Nossa Senhora das Dores,,DNER,6952,17
64607630,Rua Joana Francisca de Sousa,- lado ímpar,Junco,6952,17
64607635,Rua Hélio Leitão,,Junco,6952,17
64607640,Rua Wildemar Barbosa de Sousa,,Junco,6952,17
64607645,Rua da Independência,,Junco,6952,17
64607650,Rua Salustiano Ferreira,,Junco,6952,17
64607655,Rua José Tibúrcio,,Junco,6952,17
64607660,Travessa Pedro Claro,,Junco,6952,17
64607665,Rua Antonio Bonfim,,Junco,6952,17
64607670,Rua Cícero Duarte,,Junco,6952,17
64607675,Avenida Cícero Eduardo,,Junco,6952,17
64607680,Rua Mário Martins,,Junco,6952,17
64607685,Rua Lírio Balduíno,,Junco,6952,17
64607690,Rua Isidoro Araújo,,Junco,6952,17
64607695,Rua José Batinga de Sousa,- lado ímpar,Junco,6952,17
64607700,Rua Raimundo Eulálio,,Junco,6952,17
64607705,Travessa Cícero Duarte,,Junco,6952,17
64607710,Rua Pedro Claro,,Junco,6952,17
64607715,Rua Miguel Lidiano,,Junco,6952,17
64607720,Rua Justino Luz,,Junco,6952,17
64607725,Rua Adalgisa Francisca de Brito,- lado par,Junco,6952,17
64607730,Rua da Paz,,Junco,6952,17
64607735,Rua Nossa Senhora Aparecida,,Junco,6952,17
64607740,Rua Marlene,,Junco,6952,17
64607745,Rua Armínio Rocha,,Junco,6952,17
64607750,Rua Arão José Ferreira,,Junco,6952,17
64607755,Avenida Senador Helvídio Nunes,- lado ímpar,Junco,6952,17
64607760,Avenida Senador Helvídio Nunes,- lado par,Junco,6952,17
64607765,Travessa Santo Antonio,,Junco,6952,17
64607770,Praça Matias Olímpio,,Junco,6952,17
64607775,Rua Isaías Coelho,,Junco,6952,17
64607780,Rua Castro Alves,,Junco,6952,17
64607785,Rua Coelho Neto,,Junco,6952,17
64607790,Rua Joaquim Monteiro,,Junco,6952,17
64607795,Travessa Joaquim Monteiro,,Junco,6952,17
64607800,Travessa Presidente Castelo Branco,,Junco,6952,17
64607805,Travessa Rui Barbosa,,Junco,6952,17
64607810,Travessa São Francisco,,Junco,6952,17
64607815,Rua Urbano Eulálio,- lado ímpar,Junco,6952,17
64607820,Rua Pedro Evêncio,,Junco,6952,17
64607825,Rua Presidente Castelo Branco,,Junco,6952,17
64607830,Rua Doutor Antenor Neiva,,Junco,6952,17
64607835,Rua Rui Barbosa,,Junco,6952,17
64607840,Avenida Piauí,- lado ímpar,Junco,6952,17
64608000,Avenida Piauí,,Parque de Exposição,6952,17
64608003,Travessa Coelho Neto,,Parque de Exposição,6952,17
64608006,Rua Belo Horizonte,,Parque de Exposição,6952,17
64608009,Rua Brasília,,Parque de Exposição,6952,17
64608012,Rua Manaus,,Parque de Exposição,6952,17
64608015,Rua Salvador,,Parque de Exposição,6952,17
64608018,Rua São João da Canabrava II,,Parque de Exposição,6952,17
64608021,Rua Francisco Bruno,,Parque de Exposição,6952,17
64608024,Rua Walter Vieira,,Parque de Exposição,6952,17
64608027,Rua Leonice Benigno Campos,,Parque de Exposição,6952,17
64608030,Rua Francisco José Fernandes,,Parque de Exposição,6952,17
64608033,Rua João Cruz,,Parque de Exposição,6952,17
64608036,Rua Severino Lima da Silva,,Parque de Exposição,6952,17
64608039,Rua Francisco Maciel,,Parque de Exposição,6952,17
64608042,Avenida Cícero Eduardo,,Parque de Exposição,6952,17
64608045,Rua Damião Leite Lacerda,,Parque de Exposição,6952,17
64608048,Rua Francisco Matías dos Santos,,Parque de Exposição,6952,17
64608051,Rua São João da Canabrava I,,Parque de Exposição,6952,17
64608054,Loteamento Quadra 7,,Parque de Exposição,6952,17
64608057,Loteamento Quadra 6,,Parque de Exposição,6952,17
64608060,Rua Alberto de Deus Nunes,,Parque de Exposição,6952,17
64608063,Rua David Cipriano,,Parque de Exposição,6952,17
64608066,Rua Projetada 309,,Parque de Exposição,6952,17
64608069,Rua Inhuma,,Parque de Exposição,6952,17
64608072,Rua Itainópolis,,Parque de Exposição,6952,17
64608075,Rua Bocaina,,Parque de Exposição,6952,17
64608078,Avenida Manoel de Sousa Santos Neto,,Parque de Exposição,6952,17
64608081,Rua Santo Antonio de Lisboa,,Parque de Exposição,6952,17
64608084,Rua Jaicós,,Parque de Exposição,6952,17
64608087,Rua Santa Cruz do Piauí,,Parque de Exposição,6952,17
64608090,Rua Pimenteiras,,Parque de Exposição,6952,17
64608093,Rua Ipiranga,,Parque de Exposição,6952,17
64608096,Travessa do Cemitério,,Parque de Exposição,6952,17
64608099,Rua Coelho Neto,,Parque de Exposição,6952,17
64608102,Rua Dom Severino,,Parque de Exposição,6952,17
64608105,Rua São Luis,,Parque de Exposição,6952,17
64608108,Rua Urbano Eulálio,,Parque de Exposição,6952,17
64608111,Rua Vitória,,Parque de Exposição,6952,17
64608114,Rua Fortaleza,,Parque de Exposição,6952,17
64608117,Rua Natal,,Parque de Exposição,6952,17
64608120,Rua Recife,,Parque de Exposição,6952,17
64608123,Rua João Pessoa,,Parque de Exposição,6952,17
64608126,Rua Maceió,,Parque de Exposição,6952,17
64608330,Avenida Senador Helvídio Nunes,- lado par,Conduru,6952,17
64608335,Rua Pedro Freitas de Oliveira,,Conduru,6952,17
